Cluster = 0
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pleuropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: cercocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: collomia 	 NumberInCluster: 8 	 PercentageInCluster: 0.500000
Genus: musineon 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lygodesmia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: oxytropis 	 NumberInCluster: 19 	 PercentageInCluster: 0.287879
Genus: halogeton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stachys 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: chionophila 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: taraxacum 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: polystichum 	 NumberInCluster: 8 	 PercentageInCluster: 0.266667
Genus: plantago 	 NumberInCluster: 6 	 PercentageInCluster: 0.127660
Genus: bassia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: hulsea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: robinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: pedicularis 	 NumberInCluster: 23 	 PercentageInCluster: 0.328571
Genus: thinopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: eritrichium 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: ericameria 	 NumberInCluster: 13 	 PercentageInCluster: 0.171053
Genus: orobanche 	 NumberInCluster: 6 	 PercentageInCluster: 0.193548
Genus: sambucus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: fragaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.333333
Genus: menziesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: collinsia 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: picea 	 NumberInCluster: 4 	 PercentageInCluster: 0.333333
Genus: polemonium 	 NumberInCluster: 11 	 PercentageInCluster: 0.297297
Genus: arbutus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: azolla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: physaria 	 NumberInCluster: 17 	 PercentageInCluster: 0.404762
Genus: conimitella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriophorum 	 NumberInCluster: 3 	 PercentageInCluster: 0.088235
Genus: epipactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: prenanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: glehnia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: papaver 	 NumberInCluster: 5 	 PercentageInCluster: 0.185185
Genus: thelypodium 	 NumberInCluster: 6 	 PercentageInCluster: 0.214286
Genus: thelypodiopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: clarkia 	 NumberInCluster: 7 	 PercentageInCluster: 0.095890
Genus: rubus 	 NumberInCluster: 8 	 PercentageInCluster: 0.031008
Genus: ipomopsis 	 NumberInCluster: 16 	 PercentageInCluster: 0.307692
Genus: gaultheria 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: atriplex 	 NumberInCluster: 9 	 PercentageInCluster: 0.076923
Genus: fumaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: centaurea 	 NumberInCluster: 5 	 PercentageInCluster: 0.138889
Genus: marsilea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: amsinckia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: balsamorhiza 	 NumberInCluster: 7 	 PercentageInCluster: 0.291667
Genus: chenopodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: scabrethia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: urtica 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: thysanocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sagina 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: rhodiola 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: listera 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: coleanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: microseris 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: isolepis 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: xerophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: heuchera 	 NumberInCluster: 19 	 PercentageInCluster: 0.256757
Genus: selaginella 	 NumberInCluster: 4 	 PercentageInCluster: 0.066667
Genus: cardamine 	 NumberInCluster: 14 	 PercentageInCluster: 0.202899
Genus: pleuricospora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: descurainia 	 NumberInCluster: 7 	 PercentageInCluster: 0.269231
Genus: calamintha 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: linum 	 NumberInCluster: 3 	 PercentageInCluster: 0.056604
Genus: tonestus 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: brickellia 	 NumberInCluster: 4 	 PercentageInCluster: 0.067797
Genus: juniperus 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: betula 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: camassia 	 NumberInCluster: 7 	 PercentageInCluster: 0.437500
Genus: agastache 	 NumberInCluster: 3 	 PercentageInCluster: 0.115385
Genus: douglasia 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: epilobium 	 NumberInCluster: 19 	 PercentageInCluster: 0.345455
Genus: callitriche 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: potamogeton 	 NumberInCluster: 2 	 PercentageInCluster: 0.035088
Genus: aquilegia 	 NumberInCluster: 12 	 PercentageInCluster: 0.300000
Genus: amaranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: carex 	 NumberInCluster: 97 	 PercentageInCluster: 0.139769
Genus: zuckia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: psilocarphus 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: argemone 	 NumberInCluster: 1 	 PercentageInCluster: 0.032258
Genus: lupinus 	 NumberInCluster: 58 	 PercentageInCluster: 0.169591
Genus: oenanthe 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: trollius 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: eurybia 	 NumberInCluster: 4 	 PercentageInCluster: 0.142857
Genus: lonicera 	 NumberInCluster: 10 	 PercentageInCluster: 0.192308
Genus: solidago 	 NumberInCluster: 6 	 PercentageInCluster: 0.041667
Genus: tetradymia 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: tiarella 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: sphaeralcea 	 NumberInCluster: 3 	 PercentageInCluster: 0.063830
Genus: abies 	 NumberInCluster: 6 	 PercentageInCluster: 0.333333
Genus: hackelia 	 NumberInCluster: 7 	 PercentageInCluster: 0.166667
Genus: arnica 	 NumberInCluster: 16 	 PercentageInCluster: 0.355556
Genus: dryas 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: aliciella 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: valeriana 	 NumberInCluster: 7 	 PercentageInCluster: 0.333333
Genus: veronica 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: synthyris 	 NumberInCluster: 6 	 PercentageInCluster: 0.352941
Genus: cicuta 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: perideridia 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: arabis 	 NumberInCluster: 35 	 PercentageInCluster: 0.239726
Genus: cotoneaster 	 NumberInCluster: 4 	 PercentageInCluster: 0.235294
Genus: galium 	 NumberInCluster: 7 	 PercentageInCluster: 0.044025
Genus: sinosenecio 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: zigadenus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: pteridium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: heterocodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: woodsia 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: jaumea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: besseya 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: clinopodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: asclepias 	 NumberInCluster: 2 	 PercentageInCluster: 0.021978
Genus: helianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012346
Genus: viola 	 NumberInCluster: 15 	 PercentageInCluster: 0.083333
Genus: erysimum 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: circaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: sanguisorba 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: suaeda 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: rudbeckia 	 NumberInCluster: 2 	 PercentageInCluster: 0.048780
Genus: pectocarya 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: yabea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: cacaliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hyacinthoides 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: physocarpus 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: logfia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: hemizonella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 33 	 PercentageInCluster: 0.234043
Genus: parnassia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: gilia 	 NumberInCluster: 4 	 PercentageInCluster: 0.054795
Genus: lemna 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: stenotus 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: bromus 	 NumberInCluster: 8 	 PercentageInCluster: 0.117647
Genus: gypsophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: bupleurum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: grayia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnosteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ageratina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: polypogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: asarum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: allium 	 NumberInCluster: 14 	 PercentageInCluster: 0.094595
Genus: orthocarpus 	 NumberInCluster: 6 	 PercentageInCluster: 0.428571
Genus: ceanothus 	 NumberInCluster: 5 	 PercentageInCluster: 0.058824
Genus: potentilla 	 NumberInCluster: 26 	 PercentageInCluster: 0.194030
Genus: pyrrocoma 	 NumberInCluster: 13 	 PercentageInCluster: 0.393939
Genus: trichostema 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: prunus 	 NumberInCluster: 8 	 PercentageInCluster: 0.091954
Genus: allotropa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rosa 	 NumberInCluster: 6 	 PercentageInCluster: 0.071429
Genus: hesperostipa 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: crataegus 	 NumberInCluster: 12 	 PercentageInCluster: 0.061538
Genus: cleome 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: achlys 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: opuntia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: tamarix 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: thermopsis 	 NumberInCluster: 5 	 PercentageInCluster: 0.294118
Genus: calandrinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: noccaea 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: nuphar 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: monardella 	 NumberInCluster: 3 	 PercentageInCluster: 0.051724
Genus: lilaeopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: holodiscus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: nothocalais 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lathyrus 	 NumberInCluster: 8 	 PercentageInCluster: 0.105263
Genus: calypso 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: erythronium 	 NumberInCluster: 7 	 PercentageInCluster: 0.205882
Genus: alyssum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: mimulus 	 NumberInCluster: 15 	 PercentageInCluster: 0.132743
Genus: sidalcea 	 NumberInCluster: 9 	 PercentageInCluster: 0.140625
Genus: melica 	 NumberInCluster: 6 	 PercentageInCluster: 0.214286
Genus: claytonia 	 NumberInCluster: 24 	 PercentageInCluster: 0.428571
Genus: elatine 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: malus 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: euonymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: maianthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: caulanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: gamochaeta 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: salix 	 NumberInCluster: 28 	 PercentageInCluster: 0.166667
Genus: abronia 	 NumberInCluster: 5 	 PercentageInCluster: 0.172414
Genus: oreostemma 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: thuja 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: coreopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.021739
Genus: swertia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: athysanus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hornungia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eremopyrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: clematis 	 NumberInCluster: 7 	 PercentageInCluster: 0.132075
Genus: cypripedium 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: cistanthe 	 NumberInCluster: 5 	 PercentageInCluster: 0.294118
Genus: tonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: asplenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.009901
Genus: poa 	 NumberInCluster: 26 	 PercentageInCluster: 0.250000
Genus: phyllospadix 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: phemeranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: myriophyllum 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: veratrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: gentiana 	 NumberInCluster: 7 	 PercentageInCluster: 0.179487
Genus: porterella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: monolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lasthenia 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: anisocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: botrychium 	 NumberInCluster: 7 	 PercentageInCluster: 0.189189
Genus: parthenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: athyrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: ammophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ilex 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: olsynium 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: nicotiana 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: armeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: camissonia 	 NumberInCluster: 11 	 PercentageInCluster: 0.111111
Genus: shoshonea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: paronychia 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: myosotis 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: pentaglottis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: castilleja 	 NumberInCluster: 42 	 PercentageInCluster: 0.260870
Genus: ionactis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: daphne 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ambrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: phyllodoce 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: triantha 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: pinguicula 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: microsteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: syringa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: meconella 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lysichiton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dodecatheon 	 NumberInCluster: 11 	 PercentageInCluster: 0.289474
Genus: erigeron 	 NumberInCluster: 51 	 PercentageInCluster: 0.193182
Genus: elymus 	 NumberInCluster: 9 	 PercentageInCluster: 0.136364
Genus: howellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lallemantia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: streptanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.031746
Genus: ledum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: taeniatherum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cotula 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: eriodictyon 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: chrysothamnus 	 NumberInCluster: 7 	 PercentageInCluster: 0.333333
Genus: helenium 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: artemisia 	 NumberInCluster: 25 	 PercentageInCluster: 0.247525
Genus: madia 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: tellima 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polycnemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: trifolium 	 NumberInCluster: 31 	 PercentageInCluster: 0.208054
Genus: euthamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: pseudotsuga 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: stellaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: acer 	 NumberInCluster: 6 	 PercentageInCluster: 0.150000
Genus: heliomeris 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: githopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: angelica 	 NumberInCluster: 6 	 PercentageInCluster: 0.240000
Genus: gayophytum 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: thesium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thelypteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: eleocharis 	 NumberInCluster: 3 	 PercentageInCluster: 0.034483
Genus: hordeum 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: pleiacanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: larix 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: origanum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: packera 	 NumberInCluster: 13 	 PercentageInCluster: 0.191176
Genus: platanthera 	 NumberInCluster: 6 	 PercentageInCluster: 0.105263
Genus: torreyochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: trautvetteria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pinus 	 NumberInCluster: 5 	 PercentageInCluster: 0.069444
Genus: oonopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: aconitum 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: heterotheca 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: stephanomeria 	 NumberInCluster: 5 	 PercentageInCluster: 0.185185
Genus: luzula 	 NumberInCluster: 5 	 PercentageInCluster: 0.113636
Genus: impatiens 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: phlox 	 NumberInCluster: 33 	 PercentageInCluster: 0.217105
Cluster = 9
Genus: oxytropis 	 NumberInCluster: 15 	 PercentageInCluster: 0.227273
Genus: hymenophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: senecio 	 NumberInCluster: 5 	 PercentageInCluster: 0.058140
Genus: vernonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: lithophragma 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: dalea 	 NumberInCluster: 7 	 PercentageInCluster: 0.078652
Genus: rorippa 	 NumberInCluster: 2 	 PercentageInCluster: 0.046512
Genus: geranium 	 NumberInCluster: 3 	 PercentageInCluster: 0.053571
Genus: hedysarum 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: elyleymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: verbena 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: elodea 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: isoetes 	 NumberInCluster: 3 	 PercentageInCluster: 0.056604
Genus: geum 	 NumberInCluster: 3 	 PercentageInCluster: 0.088235
Genus: agoseris 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: penstemon 	 NumberInCluster: 13 	 PercentageInCluster: 0.033505
Genus: lomatium 	 NumberInCluster: 5 	 PercentageInCluster: 0.044248
Genus: cleomella 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: pulsatilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: polygala 	 NumberInCluster: 1 	 PercentageInCluster: 0.012500
Genus: dianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: montia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: elyhordeum 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: calylophus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: psathyrostachys 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: koeleria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: trillium 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: danthonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: gaultheria 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: echinocereus 	 NumberInCluster: 2 	 PercentageInCluster: 0.035088
Genus: dactylorhiza 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: drosera 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: pomaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: gentianopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: bergia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sedum 	 NumberInCluster: 3 	 PercentageInCluster: 0.041667
Genus: cornus 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: scutellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.013158
Genus: delphinium 	 NumberInCluster: 4 	 PercentageInCluster: 0.037736
Genus: smelowskia 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: mentzelia 	 NumberInCluster: 5 	 PercentageInCluster: 0.056818
Genus: lappula 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: cryptantha 	 NumberInCluster: 8 	 PercentageInCluster: 0.057143
Genus: corallorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: gaura 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: machaeranthera 	 NumberInCluster: 13 	 PercentageInCluster: 0.265306
Genus: loeflingia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: stanleya 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: populus 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: pectis 	 NumberInCluster: 2 	 PercentageInCluster: 0.080000
Genus: anemone 	 NumberInCluster: 5 	 PercentageInCluster: 0.104167
Genus: saussurea 	 NumberInCluster: 6 	 PercentageInCluster: 0.545455
Genus: cirsium 	 NumberInCluster: 5 	 PercentageInCluster: 0.045045
Genus: agrostis 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: symphyotrichum 	 NumberInCluster: 8 	 PercentageInCluster: 0.054422
Genus: lobelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: krascheninnikovia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gentianella 	 NumberInCluster: 5 	 PercentageInCluster: 0.277778
Genus: spiraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: chamaesyce 	 NumberInCluster: 2 	 PercentageInCluster: 0.016807
Genus: huperzia 	 NumberInCluster: 2 	 PercentageInCluster: 0.052632
Genus: malaxis 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: kobresia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: grindelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: vaccinium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: lupinus 	 NumberInCluster: 11 	 PercentageInCluster: 0.032164
Genus: silphium 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: mahonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: tephroseris 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: linnaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: antennaria 	 NumberInCluster: 7 	 PercentageInCluster: 0.122807
Genus: juncus 	 NumberInCluster: 6 	 PercentageInCluster: 0.035294
Genus: vicia 	 NumberInCluster: 1 	 PercentageInCluster: 0.021739
Genus: puccinellia 	 NumberInCluster: 11 	 PercentageInCluster: 0.289474
Genus: liatris 	 NumberInCluster: 3 	 PercentageInCluster: 0.042254
Genus: achnatherum 	 NumberInCluster: 3 	 PercentageInCluster: 0.073171
Genus: chaetopappa 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: piptatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: hieracium 	 NumberInCluster: 4 	 PercentageInCluster: 0.049383
Genus: primula 	 NumberInCluster: 5 	 PercentageInCluster: 0.172414
Genus: muhlenbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: palafoxia 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: minuartia 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: aruncus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: themeda 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
