Cluster = 0
Cluster = 1
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: psathyrotes 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: garrya 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: lupinus 	 NumberInCluster: 41 	 PercentageInCluster: 0.119883
Genus: desmodium 	 NumberInCluster: 10 	 PercentageInCluster: 0.142857
Genus: dyschoriste 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: hordeum 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: juncus 	 NumberInCluster: 11 	 PercentageInCluster: 0.064706
Genus: platanus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: leymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: schaefferia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: florestina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xylothamia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: platanthera 	 NumberInCluster: 5 	 PercentageInCluster: 0.087719
Genus: bulbostylis 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: pinaropappus 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: pectis 	 NumberInCluster: 9 	 PercentageInCluster: 0.360000
Genus: pinus 	 NumberInCluster: 15 	 PercentageInCluster: 0.208333
Genus: aristolochia 	 NumberInCluster: 4 	 PercentageInCluster: 0.181818
Genus: leucophyllum 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: matelea 	 NumberInCluster: 10 	 PercentageInCluster: 0.357143
Genus: abutilon 	 NumberInCluster: 8 	 PercentageInCluster: 0.333333
Genus: bartlettia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calliandra 	 NumberInCluster: 7 	 PercentageInCluster: 0.636364
Genus: eryngium 	 NumberInCluster: 6 	 PercentageInCluster: 0.146341
Genus: porophyllum 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: heterotheca 	 NumberInCluster: 10 	 PercentageInCluster: 0.208333
Genus: potentilla 	 NumberInCluster: 14 	 PercentageInCluster: 0.104478
Genus: stephanomeria 	 NumberInCluster: 6 	 PercentageInCluster: 0.222222
Genus: poliomintha 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: taxodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: synthyris 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: cynodon 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: phlox 	 NumberInCluster: 41 	 PercentageInCluster: 0.269737
Genus: agalinis 	 NumberInCluster: 4 	 PercentageInCluster: 0.095238
Genus: nesaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: turnera 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Cluster = 7
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hymenophyllum 	 NumberInCluster: 15 	 PercentageInCluster: 0.681818
Genus: senecio 	 NumberInCluster: 13 	 PercentageInCluster: 0.151163
Genus: persea 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: symplocos 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: sibbaldia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pseudostellaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pavonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: cananga 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: voyria 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: mikania 	 NumberInCluster: 7 	 PercentageInCluster: 0.777778
Genus: vernonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: senna 	 NumberInCluster: 4 	 PercentageInCluster: 0.078431
Genus: physalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: ctenitis 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: dillenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pleodendron 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: marsypianthes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dicliptera 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: dalea 	 NumberInCluster: 1 	 PercentageInCluster: 0.011236
Genus: hypoderris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: argyrochosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: schradera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hyeronima 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: geranium 	 NumberInCluster: 5 	 PercentageInCluster: 0.089286
Genus: congea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: fioria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pachystachys 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: casuarina 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hernandia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cleyera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: megalastrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: homalium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: urochloa 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: symphoricarpos 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: pera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: verbena 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: hirtella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hedyosmum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pleuraphis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: kaempferia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anemia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: saritaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lepidium 	 NumberInCluster: 5 	 PercentageInCluster: 0.052632
Genus: cestrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: hydrophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: androsace 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: piptocarpha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: penstemon 	 NumberInCluster: 14 	 PercentageInCluster: 0.036082
Genus: scaphyglottis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lellingeria 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: polystichum 	 NumberInCluster: 5 	 PercentageInCluster: 0.166667
Genus: craniolaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prestoea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: vanilla 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: polygala 	 NumberInCluster: 3 	 PercentageInCluster: 0.037500
Genus: lantana 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: triplaris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: laplacea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: liparis 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: conioselinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: malachra 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: bothriochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: schizolobium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gynerium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rolandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: catopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: baccharis 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: agropyron 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: magnolia 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: erythrina 	 NumberInCluster: 4 	 PercentageInCluster: 0.333333
Genus: hymenocallis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: zygophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: crotalaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: scrophularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: echinodorus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: chione 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: zamia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: aniba 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: priva 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: danthonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: tetrazygia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: echinocereus 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: maytenus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: aiphanes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: iresine 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: pisonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: stenorrhynchos 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: codariocalyx 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: begonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: gentianopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: saccharum 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: eurystyles 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schultesia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: saccoloma 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: zygophlebia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: epidendrum 	 NumberInCluster: 9 	 PercentageInCluster: 0.391304
Genus: licania 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: calochortus 	 NumberInCluster: 3 	 PercentageInCluster: 0.038462
Genus: kleinhovia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: delphinium 	 NumberInCluster: 4 	 PercentageInCluster: 0.037736
Genus: phlebodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: bolbitis 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: quercus 	 NumberInCluster: 2 	 PercentageInCluster: 0.008696
Genus: rondeletia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: cassipourea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mentzelia 	 NumberInCluster: 9 	 PercentageInCluster: 0.102273
Genus: eriogonum 	 NumberInCluster: 9 	 PercentageInCluster: 0.020642
Genus: cryptantha 	 NumberInCluster: 1 	 PercentageInCluster: 0.007143
Genus: episcia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lathyrus 	 NumberInCluster: 3 	 PercentageInCluster: 0.039474
Genus: chamaesyce 	 NumberInCluster: 4 	 PercentageInCluster: 0.033613
Genus: myosurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: eucharis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: antrophyum 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: neptunia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: anadenanthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gaura 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: machaeranthera 	 NumberInCluster: 2 	 PercentageInCluster: 0.040816
Genus: bracteantha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriosema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leptochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: triphora 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: pterocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: homalocladium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scolosanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: stanleya 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: tephrosia 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: schoepfia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ternstroemia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: zornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: symphysia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leochilus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: consolea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: boehmeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: populus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: philodendron 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: tetraneuris 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: rauvolfia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: musa 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ouratea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pectis 	 NumberInCluster: 5 	 PercentageInCluster: 0.200000
Genus: marcgravia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: tectaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: cissus 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: calyptranthes 	 NumberInCluster: 10 	 PercentageInCluster: 0.769231
Genus: helictotrichon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: clitoria 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: blechnum 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: cirsium 	 NumberInCluster: 3 	 PercentageInCluster: 0.027027
Genus: antirhea 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: crescentia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cnemidaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ichnanthus 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: platyschkuhria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: symphyotrichum 	 NumberInCluster: 1 	 PercentageInCluster: 0.006803
Genus: enicostema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eichhornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: lobelia 	 NumberInCluster: 6 	 PercentageInCluster: 0.080000
Genus: dioclea 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: hydrocotyle 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: colubrina 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: gentianella 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: dracaena 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: albizia 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: teliostachya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eragrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: chamaechaenactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: wedelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: huperzia 	 NumberInCluster: 9 	 PercentageInCluster: 0.236842
Genus: vigna 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: pseudolmedia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cyathula 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pseudognaphalium 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: melpomense 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sambucus 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: malaxis 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: sterculia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: paxistima 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: jacquinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: pteridium 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: lycaste 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: flacourtia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hymenoxys 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: frangula 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: grindelia 	 NumberInCluster: 7 	 PercentageInCluster: 0.127273
Genus: hohenbergia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: stegnosperma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ottoschulzia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calathea 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: myristica 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: crassula 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: hypolepis 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: glossopetalon 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: antidaphne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: randia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: galactia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: bidens 	 NumberInCluster: 3 	 PercentageInCluster: 0.042254
Genus: acalypha 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: piptocoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: centrosema 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: syngonium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pseudanamomis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: allamanda 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: helleriella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: echinochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: henriettea 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: gonolobus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scabrethia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: neolamarckia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: achnatherum 	 NumberInCluster: 3 	 PercentageInCluster: 0.073171
Genus: ocotea 	 NumberInCluster: 6 	 PercentageInCluster: 0.750000
Genus: hieracium 	 NumberInCluster: 2 	 PercentageInCluster: 0.024691
Genus: polemonium 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: heliconia 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: acisanthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diospyros 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: arundinella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: frasera 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: guettarda 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: lesquerella 	 NumberInCluster: 2 	 PercentageInCluster: 0.019802
Genus: muhlenbergia 	 NumberInCluster: 6 	 PercentageInCluster: 0.085714
Genus: vittaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: koellensteinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriosorus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: polypodium 	 NumberInCluster: 6 	 PercentageInCluster: 0.315789
Genus: licaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: xenostegia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: neomarica 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anthurium 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: oxandra 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: leptocoryphium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oxalis 	 NumberInCluster: 3 	 PercentageInCluster: 0.076923
Genus: pharus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: calyptronoma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: marsdenia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: coffea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: citrus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: copaifera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anchusa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: grammitis 	 NumberInCluster: 9 	 PercentageInCluster: 0.642857
Genus: hebestigma 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: scleria 	 NumberInCluster: 7 	 PercentageInCluster: 0.233333
Genus: cochlospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: erysimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: potentilla 	 NumberInCluster: 4 	 PercentageInCluster: 0.029851
Genus: androstephium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: draba 	 NumberInCluster: 4 	 PercentageInCluster: 0.026846
Genus: isochilus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bunchosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: oryza 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: schizachyrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: claytonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.035714
Genus: pseudophoenix 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: mertensia 	 NumberInCluster: 1 	 PercentageInCluster: 0.031250
Genus: brunellia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: conyza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: pseuderanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: piriqueta 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sida 	 NumberInCluster: 2 	 PercentageInCluster: 0.068966
Genus: rudbeckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.024390
Genus: enterosora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: adansonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: etlingera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: agoseris 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: amphilophium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: plectranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: campanula 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: evolvulus 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: cyperus 	 NumberInCluster: 7 	 PercentageInCluster: 0.048276
Genus: arenaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.066667
Genus: buxus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: torralbasia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oncidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ochroma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ribes 	 NumberInCluster: 1 	 PercentageInCluster: 0.010417
Genus: tamonea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leymus 	 NumberInCluster: 3 	 PercentageInCluster: 0.130435
Genus: nidema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: guzmania 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: cuphea 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: panicum 	 NumberInCluster: 8 	 PercentageInCluster: 0.097561
Genus: festuca 	 NumberInCluster: 2 	 PercentageInCluster: 0.032258
Genus: pachira 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: astragalus 	 NumberInCluster: 18 	 PercentageInCluster: 0.029268
Genus: goetzea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: angelonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: euphorbia 	 NumberInCluster: 4 	 PercentageInCluster: 0.045455
Genus: saxifraga 	 NumberInCluster: 3 	 PercentageInCluster: 0.026786
Genus: escobaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: phoradendron 	 NumberInCluster: 6 	 PercentageInCluster: 0.240000
Genus: spiracantha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diectomis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cordia 	 NumberInCluster: 7 	 PercentageInCluster: 0.304348
Genus: townsendia 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: nymphaea 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: lyonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: fraxinus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: ormosia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: alectra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xiphidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cuscuta 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: morella 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: zingiber 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: oreoxis 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: entada 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: malpighia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: terminalia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: trichomanes 	 NumberInCluster: 17 	 PercentageInCluster: 0.515152
Genus: physocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: calamagrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: pteris 	 NumberInCluster: 7 	 PercentageInCluster: 0.291667
Genus: histiopteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oleandra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: digitaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: cojoba 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ipomoea 	 NumberInCluster: 3 	 PercentageInCluster: 0.044118
