Cluster = 0
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: phacelia 	 NumberInCluster: 10 	 PercentageInCluster: 0.044444
Genus: crepis 	 NumberInCluster: 4 	 PercentageInCluster: 0.078431
Genus: arenaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.066667
Genus: trifolium 	 NumberInCluster: 14 	 PercentageInCluster: 0.093960
Genus: amphibromus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sesuvium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: clerodendrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: pterocarya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: petrophytum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: cymodocea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: baldellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: iva 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: synthyris 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: hymenopappus 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Genus: juglans 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: arabis 	 NumberInCluster: 12 	 PercentageInCluster: 0.082192
Genus: eragrostis 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: chamaechaenactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: anemone 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: cotoneaster 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: galium 	 NumberInCluster: 6 	 PercentageInCluster: 0.037736
Genus: stellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: solanum 	 NumberInCluster: 1 	 PercentageInCluster: 0.009259
Genus: anthemis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: heuchera 	 NumberInCluster: 6 	 PercentageInCluster: 0.081081
Genus: acacia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: polygonum 	 NumberInCluster: 3 	 PercentageInCluster: 0.028302
Genus: corispermum 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: angelica 	 NumberInCluster: 2 	 PercentageInCluster: 0.080000
Genus: lepyrodiclis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mitella 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: thelesperma 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: gayophytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: leucanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: dioscorea 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: urochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: poa 	 NumberInCluster: 2 	 PercentageInCluster: 0.019231
Genus: musineon 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lathyrus 	 NumberInCluster: 10 	 PercentageInCluster: 0.131579
Genus: tragopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: thermopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: asclepias 	 NumberInCluster: 4 	 PercentageInCluster: 0.043956
Genus: helianthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.024691
Genus: vitis 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: viola 	 NumberInCluster: 3 	 PercentageInCluster: 0.016667
Genus: corydalis 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: tonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: erysimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: desmodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: physaria 	 NumberInCluster: 9 	 PercentageInCluster: 0.214286
Genus: robinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: lupinus 	 NumberInCluster: 20 	 PercentageInCluster: 0.058480
Genus: hordeum 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: canna 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: ceratopteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sclerolinon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: yermo 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gentiana 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: leymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: oxytheca 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: sporobolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: fumaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: achillea 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: urena 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: coix 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: physocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: ruellia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: cakile 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: oenothera 	 NumberInCluster: 4 	 PercentageInCluster: 0.040000
Genus: cymopterus 	 NumberInCluster: 6 	 PercentageInCluster: 0.139535
Genus: oonopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: piptatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: corchorus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: bacopa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: antennaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.052632
Genus: alternanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: gilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013699
Genus: juncus 	 NumberInCluster: 3 	 PercentageInCluster: 0.017647
Genus: stephanomeria 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: galeopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: torenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: collomia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: bromus 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: psilostrophe 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: celtis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: balsamorhiza 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: blepharipappus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: ageratina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: agalinis 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: melochia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: hieracium 	 NumberInCluster: 3 	 PercentageInCluster: 0.037037
Genus: polemonium 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Cluster = 9
Genus: hemitomes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: senecio 	 NumberInCluster: 14 	 PercentageInCluster: 0.162791
Genus: boykinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: pseudostellaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: triphysaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: eriophyllum 	 NumberInCluster: 4 	 PercentageInCluster: 0.148148
Genus: lithophragma 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: hypericum 	 NumberInCluster: 7 	 PercentageInCluster: 0.104478
Genus: rorippa 	 NumberInCluster: 6 	 PercentageInCluster: 0.139535
Genus: lotus 	 NumberInCluster: 7 	 PercentageInCluster: 0.085366
Genus: geranium 	 NumberInCluster: 1 	 PercentageInCluster: 0.017857
Genus: hedysarum 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: symphoricarpos 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: astragalus 	 NumberInCluster: 50 	 PercentageInCluster: 0.081301
Genus: crocidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cucumis 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: puccinellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: aspidotis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: piperia 	 NumberInCluster: 5 	 PercentageInCluster: 0.416667
Genus: isoetes 	 NumberInCluster: 5 	 PercentageInCluster: 0.094340
Genus: geum 	 NumberInCluster: 4 	 PercentageInCluster: 0.117647
Genus: hydrophyllum 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: androsace 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: bryonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: penstemon 	 NumberInCluster: 45 	 PercentageInCluster: 0.115979
Genus: lomatium 	 NumberInCluster: 26 	 PercentageInCluster: 0.230088
Genus: nymphaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: stenogonum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: saxifraga 	 NumberInCluster: 22 	 PercentageInCluster: 0.196429
Genus: pulsatilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: montia 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: purshia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: crypsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: conioselinum 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: downingia 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: darlingtonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schoenoplectus 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: nothochelone 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: zygophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scrophularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: sullivantia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: lythrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: trillium 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: danthonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: gaultheria 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: smelowskia 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: drosera 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: gentianopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: sedum 	 NumberInCluster: 12 	 PercentageInCluster: 0.166667
Genus: cornus 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: kelloggia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: honckenya 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: calochortus 	 NumberInCluster: 8 	 PercentageInCluster: 0.102564
Genus: scutellaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.026316
Genus: delphinium 	 NumberInCluster: 11 	 PercentageInCluster: 0.103774
Genus: quercus 	 NumberInCluster: 2 	 PercentageInCluster: 0.008696
Genus: sphaeromeria 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: ivesia 	 NumberInCluster: 2 	 PercentageInCluster: 0.046512
Genus: mentzelia 	 NumberInCluster: 10 	 PercentageInCluster: 0.113636
Genus: lagophylla 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: eriogonum 	 NumberInCluster: 30 	 PercentageInCluster: 0.068807
Genus: yabea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cryptantha 	 NumberInCluster: 11 	 PercentageInCluster: 0.078571
Genus: arctostaphylos 	 NumberInCluster: 1 	 PercentageInCluster: 0.008547
Genus: myosurus 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: trisetum 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: iliamna 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: machaeranthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.020408
Genus: nanozostera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lloydia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: chimaphila 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: enemion 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: stanleya 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: corylus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: lathrocasis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: osmorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: cupressus 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: populus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: eucephalus 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: chaenactis 	 NumberInCluster: 3 	 PercentageInCluster: 0.115385
Genus: saussurea 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: blechnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: cirsium 	 NumberInCluster: 9 	 PercentageInCluster: 0.081081
Genus: linanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: thalictrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: orogenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: agrostis 	 NumberInCluster: 7 	 PercentageInCluster: 0.212121
Genus: symphyotrichum 	 NumberInCluster: 15 	 PercentageInCluster: 0.102041
Genus: gentianella 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: spiraea 	 NumberInCluster: 6 	 PercentageInCluster: 0.181818
Genus: camissonia 	 NumberInCluster: 11 	 PercentageInCluster: 0.111111
Genus: eragrostis 	 NumberInCluster: 2 	 PercentageInCluster: 0.029412
Genus: anemone 	 NumberInCluster: 6 	 PercentageInCluster: 0.125000
Genus: idahoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xylorhiza 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: pseudognaphalium 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: cephalanthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: paxistima 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hymenoxys 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: frangula 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: grindelia 	 NumberInCluster: 4 	 PercentageInCluster: 0.072727
Genus: tsuga 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: toxicodendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: vaccinium 	 NumberInCluster: 5 	 PercentageInCluster: 0.111111
Genus: crassula 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: kelseya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: doronicum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: dicentra 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: bidens 	 NumberInCluster: 1 	 PercentageInCluster: 0.014085
Genus: mahonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: marah 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: streptanthella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: euclidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: antennaria 	 NumberInCluster: 12 	 PercentageInCluster: 0.210526
Genus: juncus 	 NumberInCluster: 27 	 PercentageInCluster: 0.158824
Genus: vicia 	 NumberInCluster: 2 	 PercentageInCluster: 0.043478
Genus: achnatherum 	 NumberInCluster: 10 	 PercentageInCluster: 0.243902
Genus: piptatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: hieracium 	 NumberInCluster: 6 	 PercentageInCluster: 0.074074
Genus: primula 	 NumberInCluster: 2 	 PercentageInCluster: 0.068966
Genus: frasera 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: lesquerella 	 NumberInCluster: 10 	 PercentageInCluster: 0.099010
Genus: cordylanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.045455
Genus: muhlenbergia 	 NumberInCluster: 3 	 PercentageInCluster: 0.042857
Genus: scirpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: rupertia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: polypodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.210526
Genus: minuartia 	 NumberInCluster: 6 	 PercentageInCluster: 0.142857
Genus: luina 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: picrothamnus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: elliottia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: waldsteinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: paeonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: oxalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.025641
Genus: cryptogramma 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cerastium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: sanicula 	 NumberInCluster: 5 	 PercentageInCluster: 0.192308
Genus: nephrophyllidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corydalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: navarretia 	 NumberInCluster: 8 	 PercentageInCluster: 0.148148
Genus: anchusa 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pteryxia 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: horkelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: nemophila 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: draba 	 NumberInCluster: 8 	 PercentageInCluster: 0.053691
Genus: stenanthium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: nama 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: circaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: helianthella 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: isatis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mertensia 	 NumberInCluster: 7 	 PercentageInCluster: 0.218750
Genus: coptis 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pyrola 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: deschampsia 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: vulpia 	 NumberInCluster: 5 	 PercentageInCluster: 0.384615
Genus: agoseris 	 NumberInCluster: 8 	 PercentageInCluster: 0.363636
Genus: glossopetalon 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: lilium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: campanula 	 NumberInCluster: 5 	 PercentageInCluster: 0.142857
Genus: arenaria 	 NumberInCluster: 8 	 PercentageInCluster: 0.133333
Genus: leptosiphon 	 NumberInCluster: 5 	 PercentageInCluster: 0.121951
Genus: ribes 	 NumberInCluster: 19 	 PercentageInCluster: 0.197917
Genus: leymus 	 NumberInCluster: 7 	 PercentageInCluster: 0.304348
Genus: lilaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: triteleia 	 NumberInCluster: 4 	 PercentageInCluster: 0.153846
Genus: festuca 	 NumberInCluster: 12 	 PercentageInCluster: 0.193548
Genus: boschniakia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: platyschkuhria 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: lepidium 	 NumberInCluster: 7 	 PercentageInCluster: 0.073684
Genus: sorbus 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: euphorbia 	 NumberInCluster: 1 	 PercentageInCluster: 0.011364
Genus: echinops 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: romanzoffia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: equisetum 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: townsendia 	 NumberInCluster: 10 	 PercentageInCluster: 0.303030
Genus: fraxinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: actaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: prosartes 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: cuscuta 	 NumberInCluster: 2 	 PercentageInCluster: 0.026667
Genus: morella 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: calystegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: laburnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sisyrinchium 	 NumberInCluster: 6 	 PercentageInCluster: 0.133333
Genus: tetraneuris 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: tolmiea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: fritillaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.173913
Genus: calamagrostis 	 NumberInCluster: 6 	 PercentageInCluster: 0.157895
Genus: spergularia 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: suksdorfia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: halimolobos 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: gratiola 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: moenchia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ulex 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pseudoroegneria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: trientalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sphaerophysa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cheilanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: plagiobothrys 	 NumberInCluster: 3 	 PercentageInCluster: 0.042254
Genus: rhododendron 	 NumberInCluster: 3 	 PercentageInCluster: 0.075000
Genus: silene 	 NumberInCluster: 15 	 PercentageInCluster: 0.100671
Genus: oemleria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pentagramma 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: cassiope 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: lewisia 	 NumberInCluster: 8 	 PercentageInCluster: 0.275862
Genus: alnus 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: adiantum 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: adonis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sericocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: caltha 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: tragopogon 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: pediocactus 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: glyceria 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: schoenocrambe 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hesperochiron 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pseudelymus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amelanchier 	 NumberInCluster: 6 	 PercentageInCluster: 0.214286
Genus: phacelia 	 NumberInCluster: 17 	 PercentageInCluster: 0.075556
Genus: crepis 	 NumberInCluster: 14 	 PercentageInCluster: 0.274510
Genus: aphanes 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ventenata 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: petrophytum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: hymenopappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.034483
Genus: apera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: malacothrix 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: mitella 	 NumberInCluster: 6 	 PercentageInCluster: 0.400000
Genus: polygonum 	 NumberInCluster: 14 	 PercentageInCluster: 0.132075
Genus: corispermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: gadellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thelesperma 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: corrigiola 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brodiaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: leucocrinum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ligusticum 	 NumberInCluster: 7 	 PercentageInCluster: 0.466667
Genus: malcolmia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rumex 	 NumberInCluster: 4 	 PercentageInCluster: 0.054795
Genus: achillea 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: plectritis 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: arceuthobium 	 NumberInCluster: 5 	 PercentageInCluster: 0.227273
Genus: oenothera 	 NumberInCluster: 2 	 PercentageInCluster: 0.020000
Genus: cymopterus 	 NumberInCluster: 2 	 PercentageInCluster: 0.046512
Genus: elmera 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: pleuropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: cercocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: collomia 	 NumberInCluster: 8 	 PercentageInCluster: 0.500000
Genus: musineon 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: oxytropis 	 NumberInCluster: 12 	 PercentageInCluster: 0.181818
Genus: halogeton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stachys 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: chionophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: taraxacum 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: polystichum 	 NumberInCluster: 8 	 PercentageInCluster: 0.266667
Genus: plantago 	 NumberInCluster: 6 	 PercentageInCluster: 0.127660
Genus: bassia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: hulsea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: pedicularis 	 NumberInCluster: 17 	 PercentageInCluster: 0.242857
Genus: eritrichium 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: ericameria 	 NumberInCluster: 11 	 PercentageInCluster: 0.144737
Genus: orobanche 	 NumberInCluster: 6 	 PercentageInCluster: 0.193548
Genus: sambucus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: fragaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.277778
