Cluster = 0
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: toona 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: haenianthus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: rubus 	 NumberInCluster: 4 	 PercentageInCluster: 0.015504
Genus: maxillaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cordyline 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sphagneticola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: psidium 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: marsilea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: erithalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ficus 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: hibiscus 	 NumberInCluster: 3 	 PercentageInCluster: 0.060000
Genus: arthrostemma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ammannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: inga 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: tropaeolum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: annona 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: scybalium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sorghastrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: cynometra 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nelsonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: curculigo 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: mouriri 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: weinmannia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cybianthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: syzygium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: wolffiella 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cymbocarpa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mucuna 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: gesneria 	 NumberInCluster: 7 	 PercentageInCluster: 1.000000
Genus: cabomba 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: marlierea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: barbieria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: utricularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: selaginella 	 NumberInCluster: 9 	 PercentageInCluster: 0.150000
Genus: hemidictyum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cycas 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: peperomia 	 NumberInCluster: 17 	 PercentageInCluster: 0.320755
Genus: byrsonima 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lonchocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: poitea 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: cyathea 	 NumberInCluster: 7 	 PercentageInCluster: 0.777778
Genus: zanthoxylum 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: diplazium 	 NumberInCluster: 10 	 PercentageInCluster: 0.625000
Genus: forchhammeria 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: rhytidophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: agathis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: wallenia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: gnaphalium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: potamogeton 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: fimbristylis 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: operculina 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: carex 	 NumberInCluster: 1 	 PercentageInCluster: 0.001441
Genus: pristimera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: axonopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: conostegia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: passiflora 	 NumberInCluster: 8 	 PercentageInCluster: 0.173913
Genus: brunfelsia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: portulaca 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: lucya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: exostema 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sesbania 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: mappia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pachyrhizus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hillia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: carludovica 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stemodia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sophora 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: barleria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: myrosma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: comocladia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: micropholis 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: proustia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pleopeltis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: crescentia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: abelmoschus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sloanea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: imperata 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: luehea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psychilis 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: urera 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: macadamia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pteridium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: waltheria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: neorudolphia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cyclopeltis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cochlidium 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: costus 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: drypetes 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ruppia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: neomarica 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tripsacum 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: manilkara 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: triphora 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: eugenia 	 NumberInCluster: 16 	 PercentageInCluster: 0.457143
Genus: castilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: yucca 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: calopogonium 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: dennstaedtia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: fortunella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: arundina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phytolacca 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: schefflera 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: alsophila 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: cyclopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: rollinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eucalyptus 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: bacopa 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: dendropanax 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chusquea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bouteloua 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: lasianthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: myrcia 	 NumberInCluster: 6 	 PercentageInCluster: 0.600000
Genus: acmella 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: stigmaphyllon 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: astrolepis 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: ageratina 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: sagraea 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: bromelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: neolaugeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: domingoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: kyllinga 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: polypogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: sabicea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: danaea 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: dendrophthora 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: pityrogramma 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: renealmia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: couroupita 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: comparettia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: habenaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: pinzona 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: xylosma 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: dicranopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: basella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: columnea 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: prunus 	 NumberInCluster: 1 	 PercentageInCluster: 0.011494
Genus: dilomilis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: brya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cranichis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: rosa 	 NumberInCluster: 2 	 PercentageInCluster: 0.023810
Genus: phialanthus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: ionopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: bourreria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cleome 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: gaussia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: opuntia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013333
Genus: aeschynomene 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: niphidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: allophylus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: auerodendron 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ranunculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.007092
Genus: thespesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: erechtites 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: lepanthes 	 NumberInCluster: 11 	 PercentageInCluster: 1.000000
Genus: phenax 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: spermacoce 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: forsteronia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lasiacis 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: ditta 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: commelina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: cereus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: artocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: citharexylum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: dichaea 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: marcgravia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: teramnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: heteropterys 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: graffenrieda 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: arthraxon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: trichilia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: olfersia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: guarea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: clematis 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: brassavola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: paspalum 	 NumberInCluster: 13 	 PercentageInCluster: 0.206349
Genus: chorisia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lycium 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: kigelia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: asplenium 	 NumberInCluster: 20 	 PercentageInCluster: 0.198020
Genus: miconia 	 NumberInCluster: 14 	 PercentageInCluster: 0.666667
Genus: salmea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schlegelia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lindsaea 	 NumberInCluster: 6 	 PercentageInCluster: 0.666667
Genus: simarouba 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: stenocereus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chloris 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: brachionidium 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: satureja 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: trichosalpinx 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dalbergia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ilex 	 NumberInCluster: 9 	 PercentageInCluster: 0.225000
Genus: pelargonium 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: lippia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: broughtonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sapium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: gonocalyx 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pseudolmedia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dracontium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: spilanthes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anetium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pilea 	 NumberInCluster: 8 	 PercentageInCluster: 0.347826
Genus: desmanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: sideroxylon 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: hapalorchis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: myrciaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: erythrodes 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: rhynchospora 	 NumberInCluster: 17 	 PercentageInCluster: 0.163462
Genus: khaya 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: machaerina 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: vangueria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: marsdenia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: ponthieva 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ambrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: pteris 	 NumberInCluster: 7 	 PercentageInCluster: 0.291667
Genus: bletia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: tibouchina 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: gomidesia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aglaonema 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cochleanthes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tradescantia 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: matelea 	 NumberInCluster: 3 	 PercentageInCluster: 0.107143
Genus: fevillea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hecistopteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnosiphon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: bougainvillea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: campylocentrum 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: critonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chamaecrista 	 NumberInCluster: 4 	 PercentageInCluster: 0.114286
Genus: psychotria 	 NumberInCluster: 13 	 PercentageInCluster: 0.282609
Genus: fuirena 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: triplophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: azadirachta 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lithachne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rochefortia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pleurothallis 	 NumberInCluster: 10 	 PercentageInCluster: 0.909091
Genus: enterolobium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: maesopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: podocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: laetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tabernaemontana 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: croton 	 NumberInCluster: 5 	 PercentageInCluster: 0.079365
Genus: posidonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: odontosoria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: schizaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: psilochilus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cnidoscolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: phyllanthus 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: ravenala 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gouania 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cupressus 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: parmentiera 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pentas 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: torralbasia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dacryodes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhynchosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: machaonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lonchitis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tillandsia 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: oryza 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: thelypteris 	 NumberInCluster: 30 	 PercentageInCluster: 0.400000
Genus: elleanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ravenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eleocharis 	 NumberInCluster: 4 	 PercentageInCluster: 0.045977
Genus: montrichardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: desmodium 	 NumberInCluster: 8 	 PercentageInCluster: 0.114286
Genus: dichanthium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: doliocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pedilanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: marattia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: gardenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: blighia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bulbostylis 	 NumberInCluster: 5 	 PercentageInCluster: 0.294118
Genus: anopteris 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.013889
Genus: lomagramma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hypoderris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pfaffia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calliandra 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: ixora 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: sicana 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: porophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: averrhoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: prescotia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lophospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cynodon 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: microtea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chrysothemis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psiguria 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: alchorneopsis 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: reynosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: styrax 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Cluster = 10
Genus: senna 	 NumberInCluster: 7 	 PercentageInCluster: 0.137255
Genus: senecio 	 NumberInCluster: 2 	 PercentageInCluster: 0.023256
Genus: pilosocereus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: callisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: achyranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: dorstenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: solidago 	 NumberInCluster: 1 	 PercentageInCluster: 0.006944
Genus: voyria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: vernonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: ctenitis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: dalea 	 NumberInCluster: 2 	 PercentageInCluster: 0.022472
Genus: hypericum 	 NumberInCluster: 5 	 PercentageInCluster: 0.074627
Genus: geranium 	 NumberInCluster: 1 	 PercentageInCluster: 0.017857
Genus: tithonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: casuarina 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: lespedeza 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: elyleymus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: hyptis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: cleyera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: psidium 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: urochloa 	 NumberInCluster: 5 	 PercentageInCluster: 0.238095
Genus: tetrazygia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: ochrosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: tridens 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: cucumis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: puccinellia 	 NumberInCluster: 11 	 PercentageInCluster: 0.289474
Genus: stylisma 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: alpinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: curcuma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: schinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: anemia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: geum 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: zephyranthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: pithecellobium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: androsace 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: harpullia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: penstemon 	 NumberInCluster: 1 	 PercentageInCluster: 0.002577
Genus: carya 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: nymphaea 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: polystichum 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: lygodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: pulsatilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: polygala 	 NumberInCluster: 5 	 PercentageInCluster: 0.062500
Genus: lantana 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: habranthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: graptophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dianthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: montia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: dicerandra 	 NumberInCluster: 9 	 PercentageInCluster: 0.642857
Genus: trimezia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: veratrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: guapira 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: haplocarpha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: magnolia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: amyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: argythamnia 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: crotalaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.178571
Genus: koeleria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: vitex 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: echinodorus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ruellia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: acrocomia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: gaultheria 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
