Cluster = 0
Cluster = 1
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pleurocoronis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: meconella 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: dodecatheon 	 NumberInCluster: 17 	 PercentageInCluster: 0.447368
Genus: sarcodes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sonchus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: aloysia 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: peniocereus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: elymus 	 NumberInCluster: 10 	 PercentageInCluster: 0.151515
Genus: rafinesquia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: parthenocissus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: ledum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: eriodictyon 	 NumberInCluster: 11 	 PercentageInCluster: 0.916667
Genus: hermannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: echinopepon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: anisocoma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: erica 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: trifolium 	 NumberInCluster: 61 	 PercentageInCluster: 0.409396
Genus: phyllanthus 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: ebenopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: juniperus 	 NumberInCluster: 11 	 PercentageInCluster: 0.458333
Genus: stellaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: rhynchosia 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: zigadenus 	 NumberInCluster: 6 	 PercentageInCluster: 0.300000
Genus: githopsis 	 NumberInCluster: 13 	 PercentageInCluster: 1.000000
Genus: trigonella 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: hecastocleis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: vitis 	 NumberInCluster: 9 	 PercentageInCluster: 0.300000
Genus: simmondsia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: platanus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: choisya 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: abutilon 	 NumberInCluster: 9 	 PercentageInCluster: 0.375000
Genus: bartlettia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tribolium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cynodon 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: impatiens 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: nesaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: senecio 	 NumberInCluster: 25 	 PercentageInCluster: 0.290698
Genus: fagonia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: eriophyllum 	 NumberInCluster: 23 	 PercentageInCluster: 0.851852
Genus: lithophragma 	 NumberInCluster: 9 	 PercentageInCluster: 0.692308
Genus: argyrochosma 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: geranium 	 NumberInCluster: 15 	 PercentageInCluster: 0.267857
Genus: blechnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: hydrocotyle 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: urochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: neostapfia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: crocidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: synthlipsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aponogeton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: puccinellia 	 NumberInCluster: 4 	 PercentageInCluster: 0.105263
Genus: pleuraphis 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: oncosiphon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hastingsia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: sclerocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: ptelea 	 NumberInCluster: 7 	 PercentageInCluster: 0.500000
Genus: asparagus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hydrophyllum 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: androsace 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: bryonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: psilactis 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: lomatium 	 NumberInCluster: 44 	 PercentageInCluster: 0.389381
Genus: pulsatilla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: herniaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: purshia 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: chrysolepis 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: dopatrium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: downingia 	 NumberInCluster: 21 	 PercentageInCluster: 0.954545
Genus: comarostaphylis 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: leonotis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: trillium 	 NumberInCluster: 10 	 PercentageInCluster: 0.208333
Genus: danthonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: perityle 	 NumberInCluster: 30 	 PercentageInCluster: 0.625000
Genus: maytenus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: daucosma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pseudoclappia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: matthiola 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: drosera 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: aletes 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: gaillardia 	 NumberInCluster: 8 	 PercentageInCluster: 0.347826
Genus: diplacus 	 NumberInCluster: 14 	 PercentageInCluster: 1.000000
Genus: calochortus 	 NumberInCluster: 57 	 PercentageInCluster: 0.730769
Genus: scutellaria 	 NumberInCluster: 23 	 PercentageInCluster: 0.302632
Genus: ivesia 	 NumberInCluster: 30 	 PercentageInCluster: 0.697674
Genus: holocarpha 	 NumberInCluster: 8 	 PercentageInCluster: 1.000000
Genus: cryptantha 	 NumberInCluster: 70 	 PercentageInCluster: 0.500000
Genus: arctostaphylos 	 NumberInCluster: 109 	 PercentageInCluster: 0.931624
Genus: polytaenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: trisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: neptunia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: gaura 	 NumberInCluster: 16 	 PercentageInCluster: 0.592593
Genus: brandegea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: baileya 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: moraea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: enemion 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: loeflingia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: corylus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: howelliella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tricardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: arctomecon 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: draperia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pittosporum 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: parkinsonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: hamamelis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: ammocodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: colubrina 	 NumberInCluster: 6 	 PercentageInCluster: 0.400000
Genus: giliastrum 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: fallugia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eragrostis 	 NumberInCluster: 9 	 PercentageInCluster: 0.132353
Genus: anemone 	 NumberInCluster: 12 	 PercentageInCluster: 0.250000
Genus: calycoseris 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: frangula 	 NumberInCluster: 14 	 PercentageInCluster: 0.636364
Genus: toxicodendron 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: crassula 	 NumberInCluster: 9 	 PercentageInCluster: 0.600000
Genus: glossopetalon 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: phalaris 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: acanthomintha 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: tanacetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: heteranthemis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bebbia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: heliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: liatris 	 NumberInCluster: 11 	 PercentageInCluster: 0.154930
Genus: lechea 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: chaetopappa 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: polemonium 	 NumberInCluster: 6 	 PercentageInCluster: 0.162162
Genus: stenandrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cocculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: berlandiera 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: palafoxia 	 NumberInCluster: 13 	 PercentageInCluster: 0.722222
Genus: rupertia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: lyrocarpa 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: aruncus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: gilmania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: jarava 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: laurus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cryptogramma 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: parentucellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sarcocornia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: cerastium 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: stanfordia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cryptocoryne 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: azolla 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: nemophila 	 NumberInCluster: 15 	 PercentageInCluster: 0.750000
Genus: pseudorontium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: swallenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mimulus 	 NumberInCluster: 80 	 PercentageInCluster: 0.707965
Genus: thysanolaena 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: flaveria 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: cyperus 	 NumberInCluster: 15 	 PercentageInCluster: 0.103448
Genus: apiastrum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leymus 	 NumberInCluster: 5 	 PercentageInCluster: 0.217391
Genus: malperia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: triteleia 	 NumberInCluster: 22 	 PercentageInCluster: 0.846154
Genus: eatonella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lepidium 	 NumberInCluster: 31 	 PercentageInCluster: 0.326316
Genus: euphorbia 	 NumberInCluster: 27 	 PercentageInCluster: 0.306818
Genus: parapholis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: spiranthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.055556
Genus: cordia 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: leucothoe 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lastarriaea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ampelodesmos 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: guillenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: spergularia 	 NumberInCluster: 9 	 PercentageInCluster: 0.529412
Genus: halimolobos 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: digitaria 	 NumberInCluster: 7 	 PercentageInCluster: 0.194444
Genus: lesquerella 	 NumberInCluster: 29 	 PercentageInCluster: 0.287129
Genus: acaena 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: bauhinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: richardia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: verbascum 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: helichrysum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pentagramma 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: vauquelinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: viguiera 	 NumberInCluster: 10 	 PercentageInCluster: 0.833333
Genus: dittrichia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cuminum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sericocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: ageratum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sedella 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: schoenocrambe 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: raillardella 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: sartwellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mitracarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aureolaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: hymenopappus 	 NumberInCluster: 12 	 PercentageInCluster: 0.413793
Genus: anisacanthus 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: malacothrix 	 NumberInCluster: 24 	 PercentageInCluster: 0.888889
Genus: mitella 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: jamesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: thelesperma 	 NumberInCluster: 7 	 PercentageInCluster: 0.437500
Genus: pycnanthemum 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: hazardia 	 NumberInCluster: 12 	 PercentageInCluster: 1.000000
Genus: leucaena 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: quincula 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: milla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ligusticum 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: blepharoneuron 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: achillea 	 NumberInCluster: 6 	 PercentageInCluster: 0.272727
Genus: mimosa 	 NumberInCluster: 15 	 PercentageInCluster: 0.454545
Genus: spartina 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: oenothera 	 NumberInCluster: 35 	 PercentageInCluster: 0.350000
Genus: cercocarpus 	 NumberInCluster: 7 	 PercentageInCluster: 0.538462
Genus: esenbeckia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: acourtia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: chlorogalum 	 NumberInCluster: 10 	 PercentageInCluster: 1.000000
Genus: hoffmannseggia 	 NumberInCluster: 6 	 PercentageInCluster: 0.857143
Genus: dasylirion 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: polystichum 	 NumberInCluster: 6 	 PercentageInCluster: 0.200000
Genus: erodium 	 NumberInCluster: 8 	 PercentageInCluster: 0.380952
Genus: lactuca 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: pedicularis 	 NumberInCluster: 13 	 PercentageInCluster: 0.185714
Genus: scabiosa 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: setaria 	 NumberInCluster: 7 	 PercentageInCluster: 0.175000
Genus: heliotropium 	 NumberInCluster: 9 	 PercentageInCluster: 0.264706
Genus: harpagonella 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: orobanche 	 NumberInCluster: 22 	 PercentageInCluster: 0.709677
Genus: callirhoe 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: lycianthes 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: pityopus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: koanophyllon 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: collinsia 	 NumberInCluster: 30 	 PercentageInCluster: 0.882353
Genus: oreonana 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: cressa 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: dryopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.040816
Genus: trichloris 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: systenotheca 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: galphimia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: urtica 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: chrysactinia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chamaecytisus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: clarkia 	 NumberInCluster: 69 	 PercentageInCluster: 0.945205
Genus: nolina 	 NumberInCluster: 9 	 PercentageInCluster: 0.642857
Genus: xanthisma 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: fumaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: chloracantha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: marsilea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: ferocactus 	 NumberInCluster: 8 	 PercentageInCluster: 0.800000
Genus: tetragonotheca 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: thysanocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: sagina 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: samolus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: tiquilia 	 NumberInCluster: 9 	 PercentageInCluster: 0.818182
Genus: luina 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pleuricospora 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: calamintha 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: harmonia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: triglochin 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: agastache 	 NumberInCluster: 7 	 PercentageInCluster: 0.269231
Genus: meximalva 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aquilegia 	 NumberInCluster: 7 	 PercentageInCluster: 0.175000
Genus: operculina 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: tamaulipa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psilocarphus 	 NumberInCluster: 6 	 PercentageInCluster: 0.750000
Genus: nomaphila 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: argemone 	 NumberInCluster: 13 	 PercentageInCluster: 0.419355
Genus: eurybia 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: haloragis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schismus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: limnophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: mirabilis 	 NumberInCluster: 23 	 PercentageInCluster: 0.621622
Genus: synthyris 	 NumberInCluster: 4 	 PercentageInCluster: 0.235294
Genus: arabis 	 NumberInCluster: 57 	 PercentageInCluster: 0.390411
Genus: enteropogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cotoneaster 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: imperata 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: geraea 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: amphiachyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: oligomeris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: clinopodium 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: eugenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: torreya 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: romanzoffia 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: eriastrum 	 NumberInCluster: 21 	 PercentageInCluster: 0.913043
Genus: physocarpus 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: lolium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: ehrendorferia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: logfia 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: solanum 	 NumberInCluster: 39 	 PercentageInCluster: 0.361111
Genus: stenotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: calycanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: coprosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: celtis 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: chamaecyparis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: polypogon 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: hainardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chasmanthe 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: orthocarpus 	 NumberInCluster: 7 	 PercentageInCluster: 0.500000
Genus: ceanothus 	 NumberInCluster: 76 	 PercentageInCluster: 0.894118
Genus: brongniartia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: croptilon 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: eastwoodia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hymenoclea 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: eremochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: tonestus 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: polycarpon 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: cleome 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: boerhavia 	 NumberInCluster: 10 	 PercentageInCluster: 0.526316
Genus: thermopsis 	 NumberInCluster: 7 	 PercentageInCluster: 0.411765
Genus: alopecurus 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: xanthocephalum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: noccaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: ranunculus 	 NumberInCluster: 21 	 PercentageInCluster: 0.148936
Genus: monardella 	 NumberInCluster: 55 	 PercentageInCluster: 0.948276
Genus: erechtites 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: lilaeopsis 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: stylomecon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oryctes 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sidalcea 	 NumberInCluster: 46 	 PercentageInCluster: 0.718750
Genus: linaria 	 NumberInCluster: 5 	 PercentageInCluster: 0.294118
Genus: neolloydia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: citharexylum 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: orochaenactis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ehretia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: streptanthus 	 NumberInCluster: 56 	 PercentageInCluster: 0.888889
Genus: dirca 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: najas 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: coreopsis 	 NumberInCluster: 15 	 PercentageInCluster: 0.326087
Genus: guilleminea 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: amblyopappus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: viscum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: carduus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: mancoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phemeranthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: myriophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: karwinskia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gentiana 	 NumberInCluster: 6 	 PercentageInCluster: 0.153846
Genus: monolepis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: lasthenia 	 NumberInCluster: 21 	 PercentageInCluster: 0.954545
Genus: pseudocymopterus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: iris 	 NumberInCluster: 24 	 PercentageInCluster: 0.369231
Genus: malacomeles 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: loeseliastrum 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: desmanthus 	 NumberInCluster: 9 	 PercentageInCluster: 0.600000
Genus: sideroxylon 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: castilleja 	 NumberInCluster: 71 	 PercentageInCluster: 0.440994
Genus: menodora 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: adolphia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: schkuhria 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: ornithostaphylos 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dipogon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ottelia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: torilis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: physostegia 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: leavenworthia 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: cortaderia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: artemisia 	 NumberInCluster: 13 	 PercentageInCluster: 0.128713
Genus: sagittaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: jefea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stillingia 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: otholobium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: thelypodium 	 NumberInCluster: 14 	 PercentageInCluster: 0.500000
